Date,Type,Team,Conf.,Opp.,Venue,Result,Adj. O,Adj. D
3/8/2022,CT,Wright St.,Horz,Northern Kentucky,N,"W, 72-71",111.7,114.8
3/8/2022,CT,Boston College,ACC,Pittsburgh,N,"W, 66-46",108.6,81.8
3/8/2022,CT,Marist,MAAC,Quinnipiac,N,"L, 77-52",82.6,118.1
3/8/2022,CT,Manhattan,MAAC,Rider,N,"L, 79-67",95,117.8
3/8/2022,CT,Gonzaga,WCC,Saint Mary's,N,"W, 82-69",137.9,99.1
3/8/2022,CT,North Dakota St.,Sum,South Dakota St.,N,"L, 75-69",99.2,98.8
3/8/2022,CT,UTSA,CUSA,Southern Miss,N,"L, 67-64",88.2,102.9
3/8/2022,CT,Cal Poly,BW,UC Davis,N,"L, 63-53",82.4,95.7
3/8/2022,CT,Delaware,CAA,UNC Wilmington,N,"W, 59-55",92,89.5
3/8/2022,CT,Cal Baptist,WAC,UT Rio Grande Valley,N,"W, 81-80",101.8,109.6
3/8/2022,CT,Chicago St.,WAC,Utah Valley,N,"L, 69-47",85.5,109.5
3/8/2022,CT,Southern Miss,CUSA,UTSA,N,"W, 67-64",91.5,103.7
3/8/2022,CT,Bryant,NEC,Wagner,H,"W, 70-43",110,66.3
3/8/2022,CT,Northern Kentucky,Horz,Wright St.,N,"L, 72-71",108.9,108.2
3/9/2022,CT,Utah Valley,WAC,Abilene Christian,N,"L, 82-74",117.2,115.4
3/9/2022,CT,Utah St.,MWC,Air Force,N,"W, 83-56",118.6,95
3/9/2022,CT,Prairie View A&M,SWAC,Alcorn St.,N,"L, 64-63",78.5,82.4
3/9/2022,CT,Stanford,P12,Arizona St.,N,"W, 71-70",115.8,109.7
3/9/2022,CT,Vermont,AE,Binghamton,H,"W, 74-42",113.9,86.4
3/9/2022,CT,Wake Forest,ACC,Boston College,N,"L, 82-77",99.6,99.1
3/9/2022,CT,Xavier,BE,Butler,N,"L, 89-82",113,111.5
3/9/2022,CT,Sam Houston St.,WAC,Cal Baptist,N,"W, 65-35",99,60.6
3/9/2022,CT,Washington St.,P12,California,N,"W, 66-59",104.3,86.1
3/9/2022,CT,Rice,CUSA,Charlotte,N,"W, 73-61",101.5,89.1
3/9/2022,CT,Virginia Tech,ACC,Clemson,N,"W, 76-75",117.5,97.5
3/9/2022,CT,Navy,Pat,Colgate,A,"L, 74-58",86.3,105.6
3/9/2022,CT,Howard,MEAC,Coppin St.,N,"L, 59-57",74.8,94.8
3/9/2022,CT,Norfolk St.,MEAC,Delaware St.,N,"W, 74-66",92.1,104.5
3/9/2022,CT,Rhode Island,A10,Duquesne,N,"W, 79-77",102.4,111.8
3/9/2022,CT,Northern Arizona,BSky,Eastern Washington,N,"L, 78-75",107.3,114.9
3/9/2022,CT,Southern Miss,CUSA,Florida Atlantic,N,"L, 86-59",95.2,119
3/9/2022,CT,Syracuse,ACC,Florida St.,N,"W, 96-57",135.1,82.8
3/9/2022,CT,San Jose St.,MWC,Fresno St.,N,"L, 69-67",108.2,100.1
3/9/2022,CT,Seton Hall,BE,Georgetown,N,"W, 57-53",86.6,85.7
3/9/2022,CT,Vanderbilt,SEC,Georgia,N,"W, 86-51",112,75.9
3/9/2022,CT,UMBC,AE,Hartford,H,"W, 80-60",103.8,98.3
3/9/2022,CT,Incarnate Word,Slnd,Houston Christian,N,"L, 74-64",94.4,123
3/9/2022,CT,Coppin St.,MEAC,Howard,N,"W, 59-57",80.5,77.8
3/9/2022,CT,Sacramento St.,BSky,Idaho,N,"W, 57-54",88.7,92.1
3/9/2022,CT,Portland St.,BSky,Idaho St.,N,"W, 66-52",84.4,83.9
3/9/2022,CT,Houston Christian,Slnd,Incarnate Word,N,"W, 74-64",100.1,113
3/9/2022,CT,Rider,MAAC,Iona,N,"W, 71-70",113.7,105.3
3/9/2022,CT,Texas Southern,SWAC,Jackson St.,N,"W, 54-50",86.7,93.1
3/9/2022,CT,West Virginia,B12,Kansas St.,N,"W, 73-67",111.5,91.2
3/9/2022,CT,Marshall,CUSA,Louisiana Tech,N,"L, 77-67",97.6,102.2
3/9/2022,CT,Virginia,ACC,Louisville,N,"W, 51-50",88.6,84.8
3/9/2022,CT,Louisiana Tech,CUSA,Marshall,N,"W, 77-67",100.8,95
3/9/2022,CT,Northwestern St.,Slnd,McNeese St.,N,"L, 80-67",85,123.1
3/9/2022,CT,Penn St.,B10,Minnesota,N,"W, 60-51",100.2,88.5
3/9/2022,CT,Missouri,SEC,Mississippi,N,"W, 72-60",112.7,92.1
3/9/2022,CT,Mississippi,SEC,Missouri,N,"L, 72-60",96.8,109.3
3/9/2022,CT,Colgate,Pat,Navy,H,"W, 74-58",118.1,94.6
3/9/2022,CT,Northwestern,B10,Nebraska,N,"W, 71-69",99.8,96.6
3/9/2022,CT,New Mexico,MWC,Nevada,N,"L, 79-72",99.4,100.8
3/9/2022,CT,Nevada,MWC,New Mexico,N,"W, 79-72",102.3,95.9
3/9/2022,CT,Delaware St.,MEAC,Norfolk St.,N,"L, 74-66",87.8,100.7
3/9/2022,CT,Eastern Washington,BSky,Northern Arizona,N,"W, 78-75",106.3,122.7
3/9/2022,CT,Nebraska,B10,Northwestern,N,"L, 71-69",106.4,95.9
3/9/2022,CT,McNeese St.,Slnd,Northwestern St.,N,"W, 80-67",105.3,97
3/9/2022,CT,UTEP,CUSA,Old Dominion,N,"W, 74-64",116.3,95.3
3/9/2022,CT,Oregon St.,P12,Oregon,N,"L, 86-72",105.7,111.7
3/9/2022,CT,Oregon,P12,Oregon St.,N,"W, 86-72",111.9,99.1
3/9/2022,CT,Minnesota,B10,Penn St.,N,"L, 60-51",97.4,97.1
3/9/2022,CT,Idaho St.,BSky,Portland St.,N,"L, 66-52",76.9,97.3
3/9/2022,CT,Alcorn St.,SWAC,Prairie View A&M,N,"W, 64-63",76,84.6
3/9/2022,CT,Duquesne,A10,Rhode Island,N,"L, 79-77",114.4,112.5
3/9/2022,CT,Charlotte,CUSA,Rice,N,"L, 73-61",84.7,104
3/9/2022,CT,Iona,MAAC,Rider,N,"L, 71-70",109.4,113.6
3/9/2022,CT,Idaho,BSky,Sacramento St.,N,"L, 57-54",82.8,106.1
3/9/2022,CT,La Salle,A10,Saint Joseph's,N,"W, 63-56",97.8,83.7
3/9/2022,CT,Fairfield,MAAC,Saint Peter's,N,"L, 77-63",101.1,125.6
3/9/2022,CT,Cal Baptist,WAC,Sam Houston St.,N,"L, 65-35",61.4,101.2
3/9/2022,CT,Fresno St.,MWC,San Jose St.,N,"W, 69-67",97.8,102.8
3/9/2022,CT,Georgetown,BE,Seton Hall,N,"L, 57-53",95.6,86
3/9/2022,CT,Florida Atlantic,CUSA,Southern Miss,N,"W, 86-59",112.5,101.5
3/9/2022,CT,DePaul,BE,St. John's,A,"L, 92-73",107.9,113.8
3/9/2022,CT,Arizona St.,P12,Stanford,N,"L, 71-70",111.9,102.9
3/9/2022,CT,Florida St.,ACC,Syracuse,N,"L, 96-57",85.9,114.4
3/9/2022,CT,Jackson St.,SWAC,Texas Southern,N,"L, 54-50",88,92.4
3/9/2022,CT,Hartford,AE,UMBC,A,"L, 80-60",90.5,110.8
3/9/2022,CT,Washington,P12,Utah,N,"W, 82-70",127.7,107.6
3/9/2022,CT,Air Force,MWC,Utah St.,N,"L, 83-56",94.5,112.1
3/9/2022,CT,Abilene Christian,WAC,Utah Valley,N,"W, 82-74",124.6,114.8
3/9/2022,CT,Old Dominion,CUSA,UTEP,N,"L, 74-64",95.1,117.6
3/9/2022,CT,Georgia,SEC,Vanderbilt,N,"L, 86-51",85.7,114.2
3/9/2022,CT,Binghamton,AE,Vermont,A,"L, 74-42",83.1,109.5
3/9/2022,CT,Louisville,ACC,Virginia,N,"L, 51-50",91.8,81.1
3/9/2022,CT,Clemson,ACC,Virginia Tech,N,"L, 76-75",112.1,99.9
3/9/2022,CT,Boston College,ACC,Wake Forest,N,"W, 82-77",108.5,88.8
3/9/2022,CT,Utah,P12,Washington,N,"L, 82-70",116.6,125.1
3/9/2022,CT,California,P12,Washington St.,N,"L, 66-59",92.5,94.2
3/9/2022,CT,Kansas St.,B12,West Virginia,N,"L, 73-67",104,100
3/9/2022,CT,Butler,BE,Xavier,N,"W, 89-82",117.3,99.4
3/10/2022,CT,Stephen F. Austin,WAC,Abilene Christian,N,"L, 76-62",88.9,102.5
3/10/2022,CT,Buffalo,MAC,Akron,N,"L, 70-68",101.3,99.1
3/10/2022,CT,Vanderbilt,SEC,Alabama,N,"W, 82-76",100.6,85.8
3/10/2022,CT,Florida A&M,SWAC,Alabama A&M,N,"L, 61-56",89.2,106.5
3/10/2022,CT,Stanford,P12,Arizona,N,"L, 84-80",130.6,107.1
3/10/2022,CT,Ohio,MAC,Ball St.,N,"W, 77-67",105.3,100.5
3/10/2022,CT,Oklahoma,B12,Baylor,N,"W, 72-67",119.8,86.9
3/10/2022,CT,Nevada,MWC,Boise St.,N,"L, 71-69",111.3,100.1
3/10/2022,CT,Miami FL,ACC,Boston College,N,"W, 71-69",110.5,103.8
3/10/2022,CT,Akron,MAC,Buffalo,N,"W, 70-68",100.7,97.5
3/10/2022,CT,Providence,BE,Butler,N,"W, 65-61",103.2,95.9
3/10/2022,CT,Long Beach St.,BW,Cal St. Bakersfield,N,"W, 72-61",94.1,92.7
3/10/2022,CT,UC Davis,BW,Cal St. Fullerton,N,"L, 73-55",86.9,109.2
3/10/2022,CT,Toledo,MAC,Central Michigan,N,"W, 72-71",101.6,113.4
3/10/2022,CT,East Carolina,Amer,Cincinnati,N,"L, 74-63",104.5,103.8
3/10/2022,CT,Oregon,P12,Colorado,N,"L, 80-69",100.9,101
3/10/2022,CT,Utah St.,MWC,Colorado St.,N,"L, 53-51",90.5,82
3/10/2022,CT,Seton Hall,BE,Connecticut,N,"L, 62-52",90.4,95.2
3/10/2022,CT,Marquette,BE,Creighton,N,"L, 74-63",101.5,102.6
3/10/2022,CT,Syracuse,ACC,Duke,N,"L, 88-79",125.2,104.3
3/10/2022,CT,Cincinnati,Amer,East Carolina,N,"W, 74-63",106.6,99.4
3/10/2022,CT,Northern Colorado,BSky,Eastern Washington,N,"W, 68-67",100.3,93.6
3/10/2022,CT,Texas A&M,SEC,Florida,N,"W, 83-80",117.6,93.3
3/10/2022,CT,Alabama A&M,SWAC,Florida A&M,N,"W, 61-56",85.3,94.4
3/10/2022,CT,UAB,CUSA,Florida Atlantic,N,"W, 80-66",112.4,86.2
3/10/2022,CT,George Mason,A10,Fordham,N,"L, 54-49",86.1,89.4
3/10/2022,CT,San Diego St.,MWC,Fresno St.,N,"W, 53-46",93,78.5
3/10/2022,CT,Fordham,A10,George Mason,N,"W, 54-49",83.1,77.4
3/10/2022,CT,Massachusetts,A10,George Washington,N,"W, 99-88",129.3,113.1
3/10/2022,CT,Southern,SWAC,Grambling St.,N,"L, 60-58",87.7,101.8
3/10/2022,CT,Sam Houston St.,WAC,Grand Canyon,N,"L, 71-66",112.1,105.8
3/10/2022,CT,UC Riverside,BW,Hawaii,N,"L, 68-67",105.2,105.3
3/10/2022,CT,Texas A&M Corpus Chr,Slnd,Houston Christian,N,"W, 75-60",96.1,87.8
3/10/2022,CT,Michigan,B10,Indiana,N,"L, 74-69",115.5,97.2
3/10/2022,CT,Northwestern,B10,Iowa,N,"L, 112-76",109.5,129
3/10/2022,CT,Texas Tech,B12,Iowa St.,N,"W, 72-41",118.4,62.5
3/10/2022,CT,West Virginia,B12,Kansas,N,"L, 87-63",99.3,105.5
3/10/2022,CT,Miami OH,MAC,Kent St.,N,"L, 85-75",106.1,119.9
3/10/2022,CT,Saint Louis,A10,La Salle,N,"W, 71-51",103.1,78.9
3/10/2022,CT,Cal St. Bakersfield,BW,Long Beach St.,N,"L, 72-61",87.1,99.7
3/10/2022,CT,Western Kentucky,CUSA,Louisiana Tech,N,"L, 59-57",88.3,91.2
3/10/2022,CT,Missouri,SEC,LSU,N,"L, 76-68",99.1,105.4
3/10/2022,CT,Creighton,BE,Marquette,N,"W, 74-63",111.4,86.8
3/10/2022,CT,Michigan St.,B10,Maryland,N,"W, 76-72",116.4,93.8
3/10/2022,CT,North Carolina Centr,MEAC,Maryland Eastern Sho,N,"W, 68-56",89.4,87.9
3/10/2022,CT,George Washington,A10,Massachusetts,N,"L, 99-88",99.1,120.2
3/10/2022,CT,New Orleans,Slnd,McNeese St.,N,"W, 82-78",104.6,115.3
3/10/2022,CT,Boston College,ACC,Miami FL,N,"L, 71-69",110.2,96.1
3/10/2022,CT,Kent St.,MAC,Miami OH,N,"W, 85-75",110.5,101.4
3/10/2022,CT,Indiana,B10,Michigan,N,"W, 74-69",108.7,92.9
3/10/2022,CT,Maryland,B10,Michigan St.,N,"L, 76-72",105.6,103.6
3/10/2022,CT,UTEP,CUSA,Middle Tennessee,N,"L, 66-59",83.6,85.5
3/10/2022,CT,South Carolina,SEC,Mississippi St.,N,"L, 73-51",78.7,86.4
3/10/2022,CT,LSU,SEC,Missouri,N,"W, 76-68",111.2,87
3/10/2022,CT,Niagara,MAAC,Monmouth,N,"L, 61-58",99.5,107
3/10/2022,CT,Weber St.,BSky,Montana,N,"W, 68-56",103.9,92.2
3/10/2022,CT,Sacramento St.,BSky,Montana St.,N,"L, 83-61",98.1,120.2
3/10/2022,CT,South Carolina St.,MEAC,Morgan St.,N,"L, 80-77",105.9,124.4
3/10/2022,CT,Boise St.,MWC,Nevada,N,"W, 71-69",105.9,97.7
3/10/2022,CT,McNeese St.,Slnd,New Orleans,N,"L, 82-78",106.2,120.3
3/10/2022,CT,Monmouth,MAAC,Niagara,N,"W, 61-58",106.5,102.8
3/10/2022,CT,Virginia,ACC,North Carolina,N,"L, 63-43",71.5,86.8
3/10/2022,CT,Maryland Eastern Sho,MEAC,North Carolina Centr,N,"L, 68-56",71.8,96.4
3/10/2022,CT,Rice,CUSA,North Texas,N,"L, 68-50",99.7,128.1
3/10/2022,CT,Eastern Washington,BSky,Northern Colorado,N,"L, 68-67",86.6,101.6
3/10/2022,CT,Iowa,B10,Northwestern,N,"W, 112-76",161.6,100.8
3/10/2022,CT,Virginia Tech,ACC,Notre Dame,N,"W, 87-80",140.8,104
3/10/2022,CT,Ball St.,MAC,Ohio,N,"L, 77-67",100.9,110.9
3/10/2022,CT,Penn St.,B10,Ohio St.,N,"W, 71-68",114.2,98.8
3/10/2022,CT,Baylor,B12,Oklahoma,N,"L, 72-67",108.8,99
3/10/2022,CT,Colorado,P12,Oregon,N,"W, 80-69",107.9,88.8
3/10/2022,CT,Ohio St.,B10,Penn St.,N,"L, 71-68",118.2,108.1
3/10/2022,CT,Southern Utah,BSky,Portland St.,N,"L, 77-65",87.6,117.3
3/10/2022,CT,Butler,BE,Providence,N,"L, 65-61",102.7,90.4
3/10/2022,CT,Siena,MAAC,Quinnipiac,N,"L, 77-71",97.6,114.5
3/10/2022,CT,Richmond,A10,Rhode Island,N,"W, 64-59",92,91.2
3/10/2022,CT,North Texas,CUSA,Rice,N,"W, 68-50",121.7,88.6
3/10/2022,CT,Rhode Island,A10,Richmond,N,"L, 64-59",90.4,82.2
3/10/2022,CT,Montana St.,BSky,Sacramento St.,N,"W, 83-61",114.8,105.4
3/10/2022,CT,La Salle,A10,Saint Louis,N,"L, 71-51",79.7,97.4
3/10/2022,CT,Grand Canyon,WAC,Sam Houston St.,N,"W, 71-66",113.7,107.8
3/10/2022,CT,Fresno St.,MWC,San Diego St.,N,"L, 53-46",94.8,85
3/10/2022,CT,Connecticut,BE,Seton Hall,N,"W, 62-52",115.3,82.3
3/10/2022,CT,Quinnipiac,MAAC,Siena,N,"W, 77-71",112.7,107.6
3/10/2022,CT,Mississippi St.,SEC,South Carolina,N,"W, 73-51",98.7,75.1
3/10/2022,CT,Morgan St.,MEAC,South Carolina St.,N,"W, 80-77",110.2,120.7
3/10/2022,CT,UCF,Amer,South Florida,N,"W, 60-58",94.3,98.4
3/10/2022,CT,Grambling St.,SWAC,Southern,N,"W, 60-58",94.4,99.2
3/10/2022,CT,Portland St.,BSky,Southern Utah,N,"W, 77-65",106,85.8
3/10/2022,CT,Villanova,BE,St. John's,N,"W, 66-65",107,96.5
3/10/2022,CT,Arizona,P12,Stanford,N,"W, 84-80",128.1,118.3
3/10/2022,CT,Abilene Christian,WAC,Stephen F. Austin,N,"W, 76-62",109,86.8
3/10/2022,CT,Duke,ACC,Syracuse,N,"W, 88-79",126.3,103.5
3/10/2022,CT,Texas,B12,TCU,N,"L, 65-60",111.6,94.5
3/10/2022,CT,TCU,B12,Texas,N,"W, 65-60",112.2,91.3
3/10/2022,CT,Florida,SEC,Texas A&M,N,"L, 83-80",109.8,104.5
3/10/2022,CT,Houston Christian,Slnd,Texas A&M Corpus Chr,N,"L, 75-60",81.1,112.7
3/10/2022,CT,Iowa St.,B12,Texas Tech,N,"L, 72-41",74.5,94.7
3/10/2022,CT,Central Michigan,MAC,Toledo,N,"L, 72-71",106,101.5
3/10/2022,CT,Wichita St.,Amer,Tulsa,N,"L, 73-67",101,113.9
3/10/2022,CT,Florida Atlantic,CUSA,UAB,N,"L, 80-66",90.9,101.7
3/10/2022,CT,Cal St. Fullerton,BW,UC Davis,N,"W, 73-55",110.6,91.9
3/10/2022,CT,UC Santa Barbara,BW,UC Irvine,N,"W, 78-69",123.9,108.1
3/10/2022,CT,Hawaii,BW,UC Riverside,N,"W, 68-67",105.5,105
3/10/2022,CT,UC Irvine,BW,UC Santa Barbara,N,"L, 78-69",104.4,114.6
3/10/2022,CT,South Florida,Amer,UCF,N,"L, 60-58",90.6,85.3
3/10/2022,CT,Washington St.,P12,UCLA,N,"L, 75-65",107.2,100.8
3/10/2022,CT,Wyoming,MWC,UNLV,N,"W, 59-56",95,79.4
3/10/2022,CT,Washington,P12,USC,N,"L, 65-61",95,85.8
3/10/2022,CT,Colorado St.,MWC,Utah St.,N,"W, 53-51",95.1,81.3
3/10/2022,CT,Middle Tennessee,CUSA,UTEP,N,"W, 66-59",90.7,81.5
3/10/2022,CT,Alabama,SEC,Vanderbilt,N,"L, 82-76",104.4,92.6
3/10/2022,CT,North Carolina,ACC,Virginia,N,"W, 63-43",104.4,62.2
3/10/2022,CT,Notre Dame,ACC,Virginia Tech,N,"L, 87-80",123.2,117.8
3/10/2022,CT,USC,P12,Washington,N,"W, 65-61",94.7,87.5
3/10/2022,CT,UCLA,P12,Washington St.,N,"W, 75-65",125.4,91.8
3/10/2022,CT,Montana,BSky,Weber St.,N,"L, 68-56",89.3,108.9
3/10/2022,CT,Kansas,B12,West Virginia,N,"W, 87-63",131.5,83.5
3/10/2022,CT,Louisiana Tech,CUSA,Western Kentucky,N,"W, 59-57",93.9,81.7
3/10/2022,CT,Tulsa,Amer,Wichita St.,N,"W, 73-67",123.3,99.8
3/10/2022,CT,UNLV,MWC,Wyoming,N,"L, 59-56",87.3,86.2
3/11/2022,CT,Seattle,WAC,Abilene Christian,N,"L, 78-76",104.3,101.2
3/11/2022,CT,Toledo,MAC,Akron,N,"L, 70-62",102.7,113.4
3/11/2022,CT,Alcorn St.,SWAC,Alabama A&M,N,"W, 69-64",96.2,109.6
3/11/2022,CT,Alabama A&M,SWAC,Alcorn St.,N,"L, 69-64",90.7,99
3/11/2022,CT,Colorado,P12,Arizona,N,"L, 82-72",109.5,95.1
3/11/2022,CT,LSU,SEC,Arkansas,N,"L, 79-67",105.3,102.4
3/11/2022,CT,Texas A&M,SEC,Auburn,N,"W, 67-62",115.7,78.3
3/11/2022,CT,Wyoming,MWC,Boise St.,N,"L, 68-61",95.6,98.9
3/11/2022,CT,Hawaii,BW,Cal St. Fullerton,N,"L, 58-46",71.5,88.6
3/11/2022,CT,Houston,Amer,Cincinnati,N,"W, 69-56",115.4,98.1
3/11/2022,CT,Arizona,P12,Colorado,N,"W, 82-72",116.4,97.4
3/11/2022,CT,San Diego St.,MWC,Colorado St.,N,"W, 63-58",113.3,89.5
3/11/2022,CT,Villanova,BE,Connecticut,N,"W, 63-60",118.1,95
3/11/2022,CT,North Carolina Centr,MEAC,Coppin St.,N,"L, 79-73",103.9,128.2
3/11/2022,CT,Providence,BE,Creighton,N,"L, 85-58",99.7,117.7
3/11/2022,CT,Fordham,A10,Davidson,N,"L, 74-56",85.1,97.8
3/11/2022,CT,Massachusetts,A10,Dayton,N,"L, 75-72",124.3,108.3
3/11/2022,CT,Miami FL,ACC,Duke,N,"L, 80-76",123.7,98.6
3/11/2022,CT,Davidson,A10,Fordham,N,"W, 74-56",120.3,92.4
3/11/2022,CT,Texas Southern,SWAC,Grambling St.,N,"W, 73-54",95.5,87
3/11/2022,CT,New Mexico St.,WAC,Grand Canyon,N,"W, 75-70",129.7,105.7
3/11/2022,CT,Cal St. Fullerton,BW,Hawaii,N,"W, 58-46",89.5,73.5
3/11/2022,CT,Cincinnati,Amer,Houston,N,"L, 69-56",115.7,95.9
3/11/2022,CT,Indiana,B10,Illinois,N,"W, 65-63",108.7,88.2
3/11/2022,CT,Illinois,B10,Indiana,N,"L, 65-63",107.8,93.8
3/11/2022,CT,Rutgers,B10,Iowa,N,"L, 84-74",115.3,104.5
3/11/2022,CT,TCU,B12,Kansas,N,"L, 75-62",102.3,97.7
3/11/2022,CT,Ohio,MAC,Kent St.,N,"L, 67-61",101.7,112
3/11/2022,CT,Vanderbilt,SEC,Kentucky,N,"L, 77-71",111.7,96
3/11/2022,CT,UC Santa Barbara,BW,Long Beach St.,N,"L, 67-64",98.1,99.1
3/11/2022,CT,North Texas,CUSA,Louisiana Tech,N,"L, 42-36",64.9,71.6
3/11/2022,CT,Arkansas,SEC,LSU,N,"W, 79-67",124.1,89.9
3/11/2022,CT,Dayton,A10,Massachusetts,N,"W, 75-72",104.4,105.9
3/11/2022,CT,UCF,Amer,Memphis,N,"L, 85-69",109.5,114.2
3/11/2022,CT,Duke,ACC,Miami FL,N,"W, 80-76",123.6,104.5
3/11/2022,CT,Wisconsin,B10,Michigan St.,N,"L, 69-63",101.5,94.9
3/11/2022,CT,UAB,CUSA,Middle Tennessee,N,"W, 102-98",114.7,104.5
3/11/2022,CT,Tennessee,SEC,Mississippi St.,N,"W, 72-59",125.8,92.8
3/11/2022,CT,Rider,MAAC,Monmouth,N,"L, 72-68",112.4,117.5
3/11/2022,CT,Weber St.,BSky,Montana St.,N,"L, 69-66",100.5,99.5
3/11/2022,CT,Norfolk St.,MEAC,Morgan St.,N,"W, 72-63",105.6,105.6
3/11/2022,CT,Grand Canyon,WAC,New Mexico St.,N,"L, 75-70",114.6,117.5
3/11/2022,CT,Southeastern Louisia,Slnd,New Orleans,N,"W, 74-65",99.4,102.5
3/11/2022,CT,Texas A&M Corpus Chr,Slnd,Nicholls St.,N,"W, 71-64",104.8,94.3
3/11/2022,CT,Morgan St.,MEAC,Norfolk St.,N,"L, 72-63",96,110.3
3/11/2022,CT,Virginia Tech,ACC,North Carolina,N,"W, 72-59",122.5,82.5
3/11/2022,CT,Coppin St.,MEAC,North Carolina Centr,N,"W, 79-73",106.2,113.3
3/11/2022,CT,Louisiana Tech,CUSA,North Texas,N,"W, 42-36",81,60.6
3/11/2022,CT,Portland St.,BSky,Northern Colorado,N,"L, 86-79",91.1,97.6
3/11/2022,CT,Kent St.,MAC,Ohio,N,"W, 67-61",113.7,98.2
3/11/2022,CT,Texas Tech,B12,Oklahoma,N,"W, 56-55",101,78.6
3/11/2022,CT,Purdue,B10,Penn St.,N,"W, 69-61",117.4,101.8
3/11/2022,CT,Northern Colorado,BSky,Portland St.,N,"W, 86-79",101.5,105.7
3/11/2022,CT,Creighton,BE,Providence,N,"W, 85-58",129.2,82.4
3/11/2022,CT,Penn St.,B10,Purdue,N,"L, 69-61",108.6,93.1
3/11/2022,CT,VCU,A10,Richmond,N,"L, 75-64",102.1,106.2
3/11/2022,CT,Monmouth,MAAC,Rider,N,"W, 72-68",115.6,115.9
3/11/2022,CT,Iowa,B10,Rutgers,N,"W, 84-74",131.4,105.1
3/11/2022,CT,St. Bonaventure,A10,Saint Louis,N,"L, 57-56",92.3,86
3/11/2022,CT,Quinnipiac,MAAC,Saint Peter's,N,"L, 64-52",90.1,95.6
3/11/2022,CT,Colorado St.,MWC,San Diego St.,N,"L, 63-58",115.2,108.6
3/11/2022,CT,Abilene Christian,WAC,Seattle,N,"W, 78-76",109.8,105.1
3/11/2022,CT,Tulsa,Amer,SMU,N,"L, 83-58",98.4,111.7
3/11/2022,CT,New Orleans,Slnd,Southeastern Louisia,N,"L, 74-65",88.4,103.1
3/11/2022,CT,Saint Louis,A10,St. Bonaventure,N,"W, 57-56",94.6,83.2
3/11/2022,CT,Kansas,B12,TCU,N,"W, 75-62",127.2,85.9
3/11/2022,CT,Tulane,Amer,Temple,N,"W, 69-60",107.1,87.3
3/11/2022,CT,Mississippi St.,SEC,Tennessee,N,"L, 72-59",114.7,108
3/11/2022,CT,Auburn,SEC,Texas A&M,N,"L, 67-62",93.8,95.4
3/11/2022,CT,Nicholls St.,Slnd,Texas A&M Corpus Chr,N,"L, 71-64",91.3,111.6
3/11/2022,CT,Grambling St.,SWAC,Texas Southern,N,"L, 73-54",81.4,105.6
3/11/2022,CT,Oklahoma,B12,Texas Tech,N,"L, 56-55",101.8,86
3/11/2022,CT,Akron,MAC,Toledo,N,"W, 70-62",117.5,95.6
3/11/2022,CT,Temple,Amer,Tulane,N,"L, 69-60",89.2,93
3/11/2022,CT,SMU,Amer,Tulsa,N,"W, 83-58",117.4,90.7
3/11/2022,CT,Middle Tennessee,CUSA,UAB,N,"L, 102-98",111.5,100.8
3/11/2022,CT,Long Beach St.,BW,UC Santa Barbara,N,"W, 67-64",98.9,96.9
3/11/2022,CT,Memphis,Amer,UCF,N,"W, 85-69",130,95.4
3/11/2022,CT,USC,P12,UCLA,N,"L, 69-59",108,100
3/11/2022,CT,UCLA,P12,USC,N,"W, 69-59",120.4,91.7
3/11/2022,CT,Kentucky,SEC,Vanderbilt,N,"W, 77-71",121,99.9
3/11/2022,CT,Richmond,A10,VCU,N,"W, 75-64",127.7,100.2
3/11/2022,CT,Connecticut,BE,Villanova,N,"L, 63-60",115.7,96.6
3/11/2022,CT,North Carolina,ACC,Virginia Tech,N,"L, 72-59",99.2,99.1
3/11/2022,CT,Montana St.,BSky,Weber St.,N,"W, 69-66",99.9,101.7
3/11/2022,CT,Michigan St.,B10,Wisconsin,N,"W, 69-63",113.4,90.2
3/11/2022,CT,Boise St.,MWC,Wyoming,N,"W, 68-61",109.4,82.4
3/12/2022,CT,New Mexico St.,WAC,Abilene Christian,N,"W, 66-52",109.1,83.2
3/12/2022,CT,Kent St.,MAC,Akron,N,"L, 75-55",97.5,115.5
3/12/2022,CT,Texas Southern,SWAC,Alcorn St.,N,"W, 87-62",109.7,94
3/12/2022,CT,UCLA,P12,Arizona,N,"L, 84-76",123.4,102.5
3/12/2022,CT,Texas A&M,SEC,Arkansas,N,"W, 82-64",125.5,85.2
3/12/2022,CT,San Diego St.,MWC,Boise St.,N,"L, 53-52",95.5,83.6
3/12/2022,CT,Long Beach St.,BW,Cal St. Fullerton,N,"L, 72-71",115.4,116
3/12/2022,CT,Norfolk St.,MEAC,Coppin St.,N,"W, 72-57",102,96.9
3/12/2022,CT,Princeton,Ivy,Cornell,N,"W, 77-73",114.7,106.7
3/12/2022,CT,Villanova,BE,Creighton,N,"W, 54-48",96.7,76.3
3/12/2022,CT,Saint Louis,A10,Davidson,N,"L, 84-69",98.9,109.2
3/12/2022,CT,Richmond,A10,Dayton,N,"W, 68-64",109.4,96.3
3/12/2022,CT,Virginia Tech,ACC,Duke,N,"W, 82-67",129.1,87.8
3/12/2022,CT,Tulane,Amer,Houston,N,"L, 86-66",118.6,111.1
3/12/2022,CT,Iowa,B10,Indiana,N,"W, 80-77",130.2,111.3
